url	filename	size	sha256
http://deb.debian.org/debian/pool/main/m/mawk/mawk_1.3.4.20250131-1.debian.tar.xz	mawk_1.3.4.20250131-1.debian.tar.xz	16008	23dea8244bf4f116ec3cd202ab5d4693207d82d986cd0a3d79442b916be4e2b7
http://deb.debian.org/debian/pool/main/n/ncurses/ncurses_6.5%2b20250216-2.dsc	ncurses_6.5+20250216-2.dsc	3890	00539cc2bc6bb84be1b8a8a5decf606682e14b6f39b76b9aa090e65d2c2d4580
http://deb.debian.org/debian/pool/main/n/ncurses/ncurses_6.5%2b20250216.orig.tar.gz	ncurses_6.5+20250216.orig.tar.gz	3774714	b37baafa436e7133bb12a185cb8f60e1599b1947e9f0181c76f3190acf28b6eb
http://deb.debian.org/debian/pool/main/n/ncurses/ncurses_6.5%2b20250216.orig.tar.gz.asc	ncurses_6.5+20250216.orig.tar.gz.asc	729	64f4d17923322176c44079f18f170e2164a59d551d7e4e9c1a6e4eebedc5dd6f
http://deb.debian.org/debian/pool/main/n/ncurses/ncurses_6.5%2b20250216-2.debian.tar.xz	ncurses_6.5+20250216-2.debian.tar.xz	50420	546930a8992ae3325d8c38378f290265d969cf6333cfae9648ac6d69e1e8a8a6
http://deb.debian.org/debian/pool/main/n/netbase/netbase_6.5.dsc	netbase_6.5.dsc	899	e8691899f57c06fcc383b0f2214b662137df539227d9d7811dc8223f32ebe4c7
http://deb.debian.org/debian/pool/main/n/netbase/netbase_6.5.tar.xz	netbase_6.5.tar.xz	32544	9116047aebbaa1698934052d01c6e09b4c3aed643e93df63d2ddcbec243c26d1
http://deb.debian.org/debian/pool/main/n/nettle/nettle_3.10.1-1.dsc	nettle_3.10.1-1.dsc	2053	7b440850ce04b341363f3f5e23dfb9f96ebf7d52e0ef7ba2d07120c90ca61b3c
http://deb.debian.org/debian/pool/main/n/nettle/nettle_3.10.1.orig.tar.gz	nettle_3.10.1.orig.tar.gz	2643267	b0fcdd7fc0cdea6e80dcf1dd85ba794af0d5b4a57e26397eee3bc193272d9132
http://deb.debian.org/debian/pool/main/n/nettle/nettle_3.10.1-1.debian.tar.xz	nettle_3.10.1-1.debian.tar.xz	25036	2d40d02ddac5985d8833532a17a0ef96cb685ee0547ee9617ec13793b22e34c6
http://deb.debian.org/debian/pool/main/o/openssl/openssl_3.5.6-1%7edeb13u2.dsc	openssl_3.5.6-1~deb13u2.dsc	2707	6a7f8fef28a5134eeb1a88435c35704f6200a268b913232eca09775651a19210
http://deb.debian.org/debian/pool/main/o/openssl/openssl_3.5.6.orig.tar.gz	openssl_3.5.6.orig.tar.gz	53121812	deae7c80cba99c4b4f940ecadb3c3338b13cb77418409238e57d7f31f2a3b736
http://deb.debian.org/debian/pool/main/o/openssl/openssl_3.5.6.orig.tar.gz.asc	openssl_3.5.6.orig.tar.gz.asc	833	581c536bd4c5bf7e325feaa90d6ce01c3da297737b5be3213c4e8087323fb623
http://deb.debian.org/debian/pool/main/o/openssl/openssl_3.5.6-1%7edeb13u2.debian.tar.xz	openssl_3.5.6-1~deb13u2.debian.tar.xz	82144	322797f9ac320606e91eb07540fd4c7ba910ee84f52fa455c7f8619dd53f9bcc
http://deb.debian.org/debian/pool/main/p/pam/pam_1.7.0-5.dsc	pam_1.7.0-5.dsc	2210	5c127aa18c7cb52ec9ee91fa2099453b3a851bcc0088e79045384a2a508b341c
http://deb.debian.org/debian/pool/main/p/pam/pam_1.7.0.orig.tar.xz	pam_1.7.0.orig.tar.xz	507824	57dcd7a6b966ecd5bbd95e1d11173734691e16b68692fa59661cdae9b13b1697
http://deb.debian.org/debian/pool/main/p/pam/pam_1.7.0.orig.tar.xz.asc	pam_1.7.0.orig.tar.xz.asc	801	7a8ea18ec7d9dd1f8cbf9055c32128cbca8241aa63e9fea44d56ce6f0e15e441
http://deb.debian.org/debian/pool/main/p/pam/pam_1.7.0-5.debian.tar.xz	pam_1.7.0-5.debian.tar.xz	145640	d776d7cb6fc8b08273f96b7f843299356ef13c6756e30468c594ab28faf1701c
http://deb.debian.org/debian/pool/main/p/pcre2/pcre2_10.46-1%7edeb13u1.dsc	pcre2_10.46-1~deb13u1.dsc	2377	15fd556b0182dac4decee5408ab4908654bb6a7f2002774a46e908c1ec7937b8
http://deb.debian.org/debian/pool/main/p/pcre2/pcre2_10.46.orig.tar.gz	pcre2_10.46.orig.tar.gz	2718545	8d28d7f2c3b970c3a4bf3776bcbb5adfc923183ce74bc8df1ebaad8c1985bd07
http://deb.debian.org/debian/pool/main/p/pcre2/pcre2_10.46-1%7edeb13u1.diff.gz	pcre2_10.46-1~deb13u1.diff.gz	8729	b1e614d7d31b26314754c563079b6e8400e50fe7a35d21cc0945f41c45965c45
http://deb.debian.org/debian/pool/main/p/perl/perl_5.40.1-6.dsc	perl_5.40.1-6.dsc	2372	b521581cdc0d45d234ebba4d3c7d1e107fd9f18e1322c1bbaf7101483a7fdf08
http://deb.debian.org/debian/pool/main/p/perl/perl_5.40.1.orig-regen-configure.tar.xz	perl_5.40.1.orig-regen-configure.tar.xz	421056	4ea023d08101443f6ed9dc3bdd9bb5f5e08087678dc9e443d195df22da36209a
http://deb.debian.org/debian/pool/main/p/perl/perl_5.40.1.orig.tar.xz	perl_5.40.1.orig.tar.xz	13930924	dfa20c2eef2b4af133525610bbb65dd13777ecf998c9c5b1ccf0d308e732ee3f
http://deb.debian.org/debian/pool/main/p/perl/perl_5.40.1-6.debian.tar.xz	perl_5.40.1-6.debian.tar.xz	172892	3071cd0d0ddb2bc58a739d331c5e8c5b549f679714b7d8f698b7f8f7ab27b3a3
http://deb.debian.org/debian/pool/main/r/readline/readline_8.2-6.dsc	readline_8.2-6.dsc	2810	6f94c7144d6b6b1ff88aaebd81480e87f8773b7638031782aac12ef93ffd2e71
http://deb.debian.org/debian/pool/main/r/readline/readline_8.2.orig.tar.gz	readline_8.2.orig.tar.gz	3043952	3feb7171f16a84ee82ca18a36d7b9be109a52c04f492a053331d7d1095007c35
http://deb.debian.org/debian/pool/main/r/readline/readline_8.2-6.debian.tar.xz	readline_8.2-6.debian.tar.xz	38396	d1cf806644dbce298cf929f1cc9b3af5a50cd7db97b6f69db280c1eb2f544376
http://deb.debian.org/debian/pool/main/r/rust-sequoia-sqv/rust-sequoia-sqv_1.3.0-3.dsc	rust-sequoia-sqv_1.3.0-3.dsc	2704	98ad852ed30d42d3b0d6ce40d2f56a96fb443cc6fa2caeaa12516fe5bbe544af
http://deb.debian.org/debian/pool/main/r/rust-sequoia-sqv/rust-sequoia-sqv_1.3.0.orig.tar.gz	rust-sequoia-sqv_1.3.0.orig.tar.gz	140759	8924571d26720b245292ad3c450e4061fcb24890461874790549747bffa35e60
http://deb.debian.org/debian/pool/main/r/rust-sequoia-sqv/rust-sequoia-sqv_1.3.0-3.debian.tar.xz	rust-sequoia-sqv_1.3.0-3.debian.tar.xz	3876	be04e0365bc1206617a3e55d507bfce2e972819fb737e23a1112a717cc89b9bc
http://deb.debian.org/debian/pool/main/s/sed/sed_4.9-2%2bdeb13u1.dsc	sed_4.9-2+deb13u1.dsc	2047	9fcc5dffe5e712b4631757c057228ae57919aec1cca1c91a80e76719167f443b
http://deb.debian.org/debian/pool/main/s/sed/sed_4.9.orig.tar.xz	sed_4.9.orig.tar.xz	1397092	6e226b732e1cd739464ad6862bd1a1aba42d7982922da7a53519631d24975181
http://deb.debian.org/debian/pool/main/s/sed/sed_4.9-2%2bdeb13u1.debian.tar.xz	sed_4.9-2+deb13u1.debian.tar.xz	63644	9c9aacda91e02802f33fb6a1a6e86f80be1bc67b92a4dae009e78f77e26e130a
http://deb.debian.org/debian/pool/main/s/shadow/shadow_4.17.4-2.dsc	shadow_4.17.4-2.dsc	2851	920de0d3be5303f2c0511d5531c1815abc258b15af8f9c511c8aa6d8e1a91a86
http://deb.debian.org/debian/pool/main/s/shadow/shadow_4.17.4.orig.tar.xz	shadow_4.17.4.orig.tar.xz	2326584	554801054694ff7d8a7abdf0d6ece34e2f16e111673cc01b8c9ee1278451181e
http://deb.debian.org/debian/pool/main/s/shadow/shadow_4.17.4.orig.tar.xz.asc	shadow_4.17.4.orig.tar.xz.asc	488	82437d2b54790b3a6734c526b757e693cd0c734ec6afd69f9a9cf0eb1dad8dc4
http://deb.debian.org/debian/pool/main/s/shadow/shadow_4.17.4-2.debian.tar.xz	shadow_4.17.4-2.debian.tar.xz	167792	97eaf0b3682a8a1a1ae6e4c4fac00885a7433d2487e636bde7c1c406e66bdb23
http://deb.debian.org/debian/pool/main/s/sqlite3/sqlite3_3.46.1-7%2bdeb13u1.dsc	sqlite3_3.46.1-7+deb13u1.dsc	2673	d96b624e3d5319aec6030e31c1047372f06dd23b7c76e18e312b1a0b355b2b52
http://deb.debian.org/debian/pool/main/s/sqlite3/sqlite3_3.46.1.orig-www.tar.xz	sqlite3_3.46.1.orig-www.tar.xz	5861820	648df41a8e532882b1905df45919aae4bafaf74c455f66bc86f1f52f45c8b8f0
http://deb.debian.org/debian/pool/main/s/sqlite3/sqlite3_3.46.1.orig.tar.xz	sqlite3_3.46.1.orig.tar.xz	8456776	d0cdd2ece271b29e7ce18095745d892517ee26d0f270065b3a25c2e9eb11639c
http://deb.debian.org/debian/pool/main/s/sqlite3/sqlite3_3.46.1-7%2bdeb13u1.debian.tar.xz	sqlite3_3.46.1-7+deb13u1.debian.tar.xz	35840	2f2135b8b9ca37d607422f0f590ab45dc64c17fed71bb019fd1f69894637ce21
http://deb.debian.org/debian/pool/main/s/systemd/systemd_257.13-1%7edeb13u1.dsc	systemd_257.13-1~deb13u1.dsc	8696	1b3405d671a82d1e20c9d99f52d4336aafe8543b28d04e91b7f1f586d3a667c7
http://deb.debian.org/debian/pool/main/s/systemd/systemd_257.13.orig.tar.gz	systemd_257.13.orig.tar.gz	16543653	1eb7d5f9ff8a426ff880a3cded9ce819613ba8003ac5ddde9eca162f14ddabe7
http://deb.debian.org/debian/pool/main/s/systemd/systemd_257.13-1%7edeb13u1.debian.tar.xz	systemd_257.13-1~deb13u1.debian.tar.xz	183128	9c6e435d613b996efcdb3b7dd9a4cebaa745333a3f64dc722f3fad646f1fdc1a
http://deb.debian.org/debian/pool/main/s/sysvinit/sysvinit_3.14-4.dsc	sysvinit_3.14-4.dsc	2375	1cfe65682218077e6f76011f0c5caacc9f2ab214d55893307d4a54c93312ac92
http://deb.debian.org/debian/pool/main/s/sysvinit/sysvinit_3.14.orig.tar.gz	sysvinit_3.14.orig.tar.gz	516357	4e90a148707cf64113fc97343c053f9c0c9589551936b053999dcc69731f295f
http://deb.debian.org/debian/pool/main/s/sysvinit/sysvinit_3.14-4.debian.tar.xz	sysvinit_3.14-4.debian.tar.xz	122156	2ba0aa763232112696bce50ee5acc707a515fcbd5b2c194193bfa7a0a525bff6
http://deb.debian.org/debian/pool/main/t/tar/tar_1.35%2bdfsg-3.1.dsc	tar_1.35+dfsg-3.1.dsc	2017	5bb58d4966d94c99a9f1b182676089ecc05058d62fdb927f5c07539d9cda4077
http://deb.debian.org/debian/pool/main/t/tar/tar_1.35%2bdfsg.orig.tar.xz	tar_1.35+dfsg.orig.tar.xz	2111608	9ae57e981c1e73c0eebc2b26c9b0c4497fe310ef1d516ea430efb5470b71f7a8
http://deb.debian.org/debian/pool/main/t/tar/tar_1.35%2bdfsg-3.1.debian.tar.xz	tar_1.35+dfsg-3.1.debian.tar.xz	21540	0d0278034b82ed84dce04a461879b6e1871e4cb416a0ff04d3d35ff05fc30a53
http://deb.debian.org/debian/pool/main/t/tzdata/tzdata_2026b-0%2bdeb13u1.dsc	tzdata_2026b-0+deb13u1.dsc	2466	eac9b7a51fa249d8e5ad59989211dadf4a1e82568ad0fa51d644ef0d688cc383
http://deb.debian.org/debian/pool/main/t/tzdata/tzdata_2026b.orig.tar.gz	tzdata_2026b.orig.tar.gz	473703	114543d9f19a6bfeb5bca43686aea173d38755a3db1f2eec112647ae92c6f544
http://deb.debian.org/debian/pool/main/t/tzdata/tzdata_2026b.orig.tar.gz.asc	tzdata_2026b.orig.tar.gz.asc	833	b69ac9d9c926cb5ef80ab0b4bbc2a462eb9b4b36167e4aac649d87b744f7ca8b
http://deb.debian.org/debian/pool/main/t/tzdata/tzdata_2026b-0%2bdeb13u1.debian.tar.xz	tzdata_2026b-0+deb13u1.debian.tar.xz	127092	1396798ec5281c957fa3c59813cf15344ae16d0639d1611ce4ab56c8da5f9402
http://deb.debian.org/debian/pool/main/u/util-linux/util-linux_2.41-5.dsc	util-linux_2.41-5.dsc	4942	9e84dcc64170262f850aa5fd65902846a1ebf054d556ab5c4ec17fa16b00e628
http://deb.debian.org/debian/pool/main/u/util-linux/util-linux_2.41.orig.tar.xz	util-linux_2.41.orig.tar.xz	9535724	81ee93b3cfdfeb7d7c4090cedeba1d7bbce9141fd0b501b686b3fe475ddca4c6
http://deb.debian.org/debian/pool/main/u/util-linux/util-linux_2.41-5.debian.tar.xz	util-linux_2.41-5.debian.tar.xz	120144	20ad832160d5ed8de4759ce00652f620ce642ab583c3c1c431b68a15cdba1d07
http://deb.debian.org/debian/pool/main/x/xxhash/xxhash_0.8.3-2.dsc	xxhash_0.8.3-2.dsc	1969	9d1f7aaace7871fbdb8775d756c6eaca84e6ad5d8e9c6ac465b7e0adc06ff90c
http://deb.debian.org/debian/pool/main/x/xxhash/xxhash_0.8.3.orig.tar.gz	xxhash_0.8.3.orig.tar.gz	1147630	aae608dfe8213dfd05d909a57718ef82f30722c392344583d3f39050c7f29a80
http://deb.debian.org/debian/pool/main/x/xxhash/xxhash_0.8.3-2.debian.tar.xz	xxhash_0.8.3-2.debian.tar.xz	5144	13824bfb2b2367225dfe3090d0ae050614f1c470a47db7232a2e9d4b2b14ad31
http://deb.debian.org/debian/pool/main/x/xz-utils/xz-utils_5.8.1-1%2bdeb13u1.dsc	xz-utils_5.8.1-1+deb13u1.dsc	2736	ddadd9d9f7c4bb80b08f9f17409e2701a29a4cf8fe25e15d19605e5281c1fc1b
http://deb.debian.org/debian/pool/main/x/xz-utils/xz-utils_5.8.1.orig.tar.xz	xz-utils_5.8.1.orig.tar.xz	1461872	0b54f79df85912504de0b14aec7971e3f964491af1812d83447005807513cd9e
http://deb.debian.org/debian/pool/main/x/xz-utils/xz-utils_5.8.1.orig.tar.xz.asc	xz-utils_5.8.1.orig.tar.xz.asc	833	4138f4ceca1aa7fd2085fb15a23f6d495d27bca6d3c49c429a8520ea622c27ae
http://deb.debian.org/debian/pool/main/x/xz-utils/xz-utils_5.8.1-1%2bdeb13u1.debian.tar.xz	xz-utils_5.8.1-1+deb13u1.debian.tar.xz	25696	0e48427971a9ce674ddbba26e34ac1dd009c683f3816ce17852d99dc7b0a8e46
http://deb.debian.org/debian/pool/main/z/zlib/zlib_1.3.dfsg%2breally1.3.1-1.dsc	zlib_1.3.dfsg+really1.3.1-1.dsc	2637	ede2791e29c1d3b422f9208bdd7edf040c20445ea1e7453a72037576e64fa197
http://deb.debian.org/debian/pool/main/z/zlib/zlib_1.3.dfsg%2breally1.3.1.orig.tar.gz	zlib_1.3.dfsg+really1.3.1.orig.tar.gz	1325737	60dd315c07f616887caa029408308a018ace66e3d142726a97db164b3b8f69fb
http://deb.debian.org/debian/pool/main/z/zlib/zlib_1.3.dfsg%2breally1.3.1-1.debian.tar.xz	zlib_1.3.dfsg+really1.3.1-1.debian.tar.xz	16576	9ed525955ce9fb0c1b39be8ff98f73450dbfc6305a9a27e6149c8972d38a0a9e
